Time,Prognozowane zapotrzebowanie sieci,generacjaJW,zrodla_odnawialne,Niedyspozycyjnosc,saldo,month,day_of_week,hour,da1_price
2023-09-17 14:00:00+00:00,10723.0,10723.0,8509.0,114.0,0.0,9,6,15,199.0
2023-09-17 15:00:00+00:00,11126.0,11126.0,7546.0,114.0,0.0,9,6,16,320.0
2023-09-17 16:00:00+00:00,11645.0,11645.0,5978.0,173.0,0.0,9,6,17,483.11
2023-09-17 17:00:00+00:00,12693.0,12620.0,3932.0,173.0,73.0,9,6,18,537.11
2023-09-17 18:00:00+00:00,13974.0,13246.0,2221.0,0.0,728.0,9,6,19,600.0
2023-09-17 19:00:00+00:00,15363.0,13715.0,914.0,0.0,1649.0,9,6,20,650.0
2023-09-17 20:00:00+00:00,16287.0,14618.0,932.0,0.0,1668.0,9,6,21,614.08
2023-09-17 21:00:00+00:00,16068.0,14133.0,1261.0,0.0,1934.0,9,6,22,529.68
2023-09-17 22:00:00+00:00,15175.0,13443.0,1468.0,0.0,1732.0,9,6,23,484.52
2023-09-17 23:00:00+00:00,14152.0,12705.0,1841.0,0.0,1447.0,9,6,24,430.0
2023-09-18 00:00:00+00:00,13074.0,11546.0,1816.0,0.0,1528.0,9,0,1,480.61
2023-09-18 01:00:00+00:00,12340.0,12104.0,1892.0,0.0,236.0,9,0,2,479.36
2023-09-18 02:00:00+00:00,12127.0,12128.0,1897.0,0.0,0.0,9,0,3,470.0
2023-09-18 03:00:00+00:00,12087.0,12087.0,1878.0,0.0,0.0,9,0,4,470.0
2023-09-18 04:00:00+00:00,12096.0,12097.0,1857.0,0.0,0.0,9,0,5,470.0
2023-09-18 05:00:00+00:00,12353.0,11982.0,1787.0,0.0,371.0,9,0,6,480.61
2023-09-18 06:00:00+00:00,13403.0,12378.0,1716.0,0.0,1025.0,9,0,7,573.64
2023-09-18 07:00:00+00:00,15929.0,14826.0,2049.0,0.0,1103.0,9,0,8,655.0
2023-09-18 08:00:00+00:00,17190.0,16541.0,3890.0,0.0,648.0,9,0,9,560.09
2023-09-18 09:00:00+00:00,17258.0,17015.0,5720.0,0.0,242.0,9,0,10,486.7
2023-09-18 10:00:00+00:00,16429.0,17281.0,6969.0,0.0,-851.0,9,0,11,413.0
2023-09-18 11:00:00+00:00,15529.0,16245.0,8194.0,556.0,-716.0,9,0,12,375.0
2023-09-18 12:00:00+00:00,15302.0,15564.0,10031.0,556.0,-261.0,9,0,13,364.0
2023-09-18 13:00:00+00:00,15858.0,15858.0,10591.0,556.0,0.0,9,0,14,381.0
2023-09-18 14:00:00+00:00,16381.0,16381.0,10140.0,556.0,0.0,9,0,15,396.7
2023-09-18 15:00:00+00:00,16534.0,16603.0,9611.0,556.0,-70.0,9,0,16,431.0
2023-09-18 16:00:00+00:00,16381.0,16381.0,8421.0,556.0,0.0,9,0,17,489.85
2023-09-18 17:00:00+00:00,17279.0,16582.0,6539.0,556.0,697.0,9,0,18,614.11
2023-09-18 18:00:00+00:00,18672.0,17763.0,4236.0,0.0,910.0,9,0,19,700.0
2023-09-18 19:00:00+00:00,19398.0,18603.0,3089.0,0.0,795.0,9,0,20,750.0
2023-09-18 20:00:00+00:00,20390.0,20129.0,3395.0,0.0,261.0,9,0,21,700.5
2023-09-18 21:00:00+00:00,20151.0,18557.0,3904.0,0.0,1593.0,9,0,22,539.03
2023-09-18 22:00:00+00:00,18317.0,17405.0,4331.0,0.0,913.0,9,0,23,473.0
2023-09-18 23:00:00+00:00,16458.0,14947.0,4479.0,0.0,1511.0,9,0,24,450.0
2023-09-19 00:00:00+00:00,15201.0,14452.0,4395.0,0.0,749.0,9,1,1,363.0
2023-09-19 01:00:00+00:00,14399.0,14160.0,3759.0,0.0,238.0,9,1,2,367.0
2023-09-19 02:00:00+00:00,13955.0,13956.0,3712.0,0.0,-1.0,9,1,3,370.0
2023-09-19 03:00:00+00:00,14030.0,14031.0,3326.0,0.0,0.0,9,1,4,370.0
2023-09-19 04:00:00+00:00,14055.0,14055.0,2693.0,0.0,1.0,9,1,5,373.0
2023-09-19 05:00:00+00:00,14497.0,14102.0,2239.0,0.0,395.0,9,1,6,400.0
2023-09-19 06:00:00+00:00,15227.0,14816.0,2288.0,0.0,411.0,9,1,7,505.81
2023-09-19 07:00:00+00:00,17043.0,16718.0,2748.0,0.0,325.0,9,1,8,590.0
2023-09-19 08:00:00+00:00,18469.0,17970.0,3516.0,0.0,500.0,9,1,9,570.0
2023-09-19 09:00:00+00:00,18870.0,17995.0,4355.0,0.0,875.0,9,1,10,481.7
2023-09-19 10:00:00+00:00,18451.0,17788.0,5519.0,345.0,663.0,9,1,11,435.98
2023-09-19 11:00:00+00:00,18459.0,18557.0,6050.0,355.0,-98.0,9,1,12,377.22
2023-09-19 12:00:00+00:00,19313.0,19405.0,6217.0,355.0,-92.0,9,1,13,347.0
2023-09-19 13:00:00+00:00,19497.0,19674.0,6749.0,378.0,-177.0,9,1,14,347.0
2023-09-19 14:00:00+00:00,18477.0,18541.0,7196.0,368.0,-63.0,9,1,15,347.0
2023-09-19 15:00:00+00:00,17662.0,17836.0,7696.0,368.0,-174.0,9,1,16,389.22
2023-09-19 16:00:00+00:00,18363.0,18398.0,7105.0,448.0,-35.0,9,1,17,472.26
2023-09-19 17:00:00+00:00,18935.0,18689.0,6088.0,473.0,245.0,9,1,18,554.04
2023-09-19 18:00:00+00:00,18866.0,18449.0,3847.0,474.0,417.0,9,1,19,670.0
2023-09-19 19:00:00+00:00,19588.0,19097.0,2274.0,0.0,491.0,9,1,20,740.0
2023-09-19 20:00:00+00:00,20495.0,19847.0,2486.0,0.0,648.0,9,1,21,660.0
2023-09-19 21:00:00+00:00,20139.0,19499.0,2963.0,0.0,640.0,9,1,22,540.0
2023-09-19 22:00:00+00:00,18387.0,17334.0,3270.0,0.0,1053.0,9,1,23,435.96
2023-09-19 23:00:00+00:00,16666.0,16471.0,3784.0,0.0,195.0,9,1,24,378.0
2023-09-20 00:00:00+00:00,15649.0,15419.0,3890.0,0.0,229.0,9,2,1,411.35
2023-09-20 01:00:00+00:00,14657.0,14878.0,4177.0,0.0,-220.0,9,2,2,370.0
2023-09-20 02:00:00+00:00,14168.0,14338.0,4343.0,0.0,-170.0,9,2,3,331.0
2023-09-20 03:00:00+00:00,13875.0,13934.0,4466.0,0.0,-60.0,9,2,4,331.0
2023-09-20 04:00:00+00:00,13840.0,13874.0,4310.0,0.0,-34.0,9,2,5,331.0
2023-09-20 05:00:00+00:00,14125.0,14125.0,4293.0,0.0,0.0,9,2,6,439.0
2023-09-20 06:00:00+00:00,14784.0,15113.0,4479.0,0.0,-328.0,9,2,7,473.1
2023-09-20 07:00:00+00:00,16520.0,16629.0,4694.0,0.0,-109.0,9,2,8,496.66
2023-09-20 08:00:00+00:00,17442.0,17441.0,6149.0,0.0,0.0,9,2,9,473.1
2023-09-20 09:00:00+00:00,17282.0,17728.0,7287.0,0.0,-446.0,9,2,10,466.19
2023-09-20 10:00:00+00:00,16098.0,16340.0,8181.0,0.0,-243.0,9,2,11,411.35
2023-09-20 11:00:00+00:00,15268.0,15383.0,9289.0,366.0,-114.0,9,2,12,321.11
2023-09-20 12:00:00+00:00,15512.0,15576.0,10498.0,366.0,-64.0,9,2,13,300.0
2023-09-20 13:00:00+00:00,15445.0,15541.0,11004.0,366.0,-96.0,9,2,14,400.0
2023-09-20 14:00:00+00:00,15719.0,15736.0,10935.0,356.0,-17.0,9,2,15,411.97
2023-09-20 15:00:00+00:00,15607.0,15781.0,10875.0,379.0,-174.0,9,2,16,468.69
2023-09-20 16:00:00+00:00,16182.0,16182.0,9257.0,379.0,0.0,9,2,17,487.77
2023-09-20 17:00:00+00:00,16642.0,16642.0,6670.0,194.0,0.0,9,2,18,692.0
2023-09-20 18:00:00+00:00,17975.0,17306.0,3327.0,184.0,669.0,9,2,19,786.0
2023-09-20 19:00:00+00:00,19152.0,17993.0,1267.0,0.0,1159.0,9,2,20,850.0
2023-09-20 20:00:00+00:00,20447.0,20414.0,1427.0,0.0,33.0,9,2,21,790.0
2023-09-20 21:00:00+00:00,20345.0,19041.0,2048.0,0.0,1304.0,9,2,22,650.0
2023-09-20 22:00:00+00:00,18385.0,17496.0,2736.0,0.0,889.0,9,2,23,476.19
2023-09-20 23:00:00+00:00,16496.0,15809.0,3247.0,0.0,688.0,9,2,24,469.0
2023-09-21 00:00:00+00:00,15238.0,14416.0,3464.0,0.0,822.0,9,3,1,468.54
2023-09-21 01:00:00+00:00,14317.0,14076.0,3628.0,0.0,241.0,9,3,2,468.0
2023-09-21 02:00:00+00:00,13827.0,13843.0,3408.0,0.0,-16.0,9,3,3,450.0
2023-09-21 03:00:00+00:00,13508.0,13507.0,3174.0,0.0,1.0,9,3,4,450.0
2023-09-21 04:00:00+00:00,13564.0,13564.0,3135.0,0.0,0.0,9,3,5,456.39
2023-09-21 05:00:00+00:00,13569.0,13569.0,3190.0,0.0,0.0,9,3,6,469.0
2023-09-21 06:00:00+00:00,14353.0,14245.0,3293.0,0.0,107.0,9,3,7,489.0
2023-09-21 07:00:00+00:00,16495.0,16749.0,3682.0,0.0,-255.0,9,3,8,518.09
2023-09-21 08:00:00+00:00,17649.0,17780.0,5437.0,0.0,-131.0,9,3,9,487.46
2023-09-21 09:00:00+00:00,17219.0,18285.0,7330.0,209.0,-1066.0,9,3,10,472.0
2023-09-21 10:00:00+00:00,16200.0,18090.0,7751.0,825.0,-1890.0,9,3,11,412.43
2023-09-21 11:00:00+00:00,15250.0,16463.0,9106.0,973.0,-1213.0,9,3,12,359.0
2023-09-21 12:00:00+00:00,15026.0,16414.0,10641.0,973.0,-1388.0,9,3,13,320.0
2023-09-21 13:00:00+00:00,15012.0,16654.0,11908.0,764.0,-1642.0,9,3,14,322.22
2023-09-21 14:00:00+00:00,15401.0,17048.0,11427.0,793.0,-1648.0,9,3,15,374.0
2023-09-21 15:00:00+00:00,15288.0,17037.0,10826.0,586.0,-1749.0,9,3,16,440.0
2023-09-21 16:00:00+00:00,16036.0,16678.0,9756.0,586.0,-642.0,9,3,17,483.54
2023-09-21 17:00:00+00:00,17521.0,18612.0,7351.0,586.0,-1091.0,9,3,18,590.0
2023-09-21 18:00:00+00:00,18805.0,18517.0,4650.0,0.0,288.0,9,3,19,670.56
2023-09-21 19:00:00+00:00,19778.0,19761.0,2864.0,0.0,17.0,9,3,20,744.94
2023-09-21 20:00:00+00:00,20715.0,20715.0,3734.0,0.0,0.0,9,3,21,664.54
2023-09-21 21:00:00+00:00,20207.0,19604.0,5127.0,0.0,603.0,9,3,22,548.0
2023-09-21 22:00:00+00:00,18397.0,19034.0,5702.0,0.0,-637.0,9,3,23,478.54
2023-09-21 23:00:00+00:00,16734.0,17958.0,5533.0,0.0,-1225.0,9,3,24,450.0
2023-09-22 00:00:00+00:00,15944.0,16584.0,5573.0,0.0,-641.0,9,4,1,413.0
2023-09-22 01:00:00+00:00,15335.0,16004.0,5411.0,0.0,-669.0,9,4,2,388.0
2023-09-22 02:00:00+00:00,14932.0,15655.0,5255.0,0.0,-723.0,9,4,3,360.0
2023-09-22 03:00:00+00:00,14680.0,15784.0,5164.0,0.0,-1105.0,9,4,4,358.69
2023-09-22 04:00:00+00:00,14653.0,15799.0,5000.0,0.0,-1146.0,9,4,5,382.0
2023-09-22 05:00:00+00:00,14507.0,15176.0,4839.0,0.0,-668.0,9,4,6,415.0
2023-09-22 06:00:00+00:00,14929.0,15728.0,4771.0,0.0,-798.0,9,4,7,486.61
2023-09-22 07:00:00+00:00,16788.0,18065.0,4724.0,0.0,-1277.0,9,4,8,504.57
2023-09-22 08:00:00+00:00,18032.0,19262.0,5661.0,209.0,-1231.0,9,4,9,490.0
2023-09-22 09:00:00+00:00,17968.0,19525.0,6237.0,282.0,-1558.0,9,4,10,485.0
2023-09-22 10:00:00+00:00,16863.0,18912.0,8008.0,982.0,-2049.0,9,4,11,442.0
2023-09-22 11:00:00+00:00,16228.0,17755.0,8197.0,1216.0,-1527.0,9,4,12,421.6
2023-09-22 12:00:00+00:00,16086.0,17180.0,8558.0,992.0,-1094.0,9,4,13,421.6
2023-09-22 13:00:00+00:00,15817.0,16315.0,8592.0,992.0,-498.0,9,4,14,450.2
2023-09-22 14:00:00+00:00,16358.0,16756.0,7862.0,933.0,-398.0,9,4,15,484.26
2023-09-22 15:00:00+00:00,16982.0,17011.0,6697.0,139.0,-29.0,9,4,16,486.46
2023-09-22 16:00:00+00:00,18227.0,17057.0,4876.0,139.0,1171.0,9,4,17,546.53
2023-09-22 17:00:00+00:00,18851.0,17386.0,3468.0,0.0,1465.0,9,4,18,713.0
2023-09-22 18:00:00+00:00,19139.0,17345.0,2459.0,0.0,1794.0,9,4,19,763.9
2023-09-22 19:00:00+00:00,19414.0,16825.0,1638.0,0.0,2589.0,9,4,20,868.89
2023-09-22 20:00:00+00:00,20349.0,18318.0,1527.0,0.0,2031.0,9,4,21,780.0
2023-09-22 21:00:00+00:00,19621.0,16432.0,1521.0,0.0,3188.0,9,4,22,648.89
2023-09-22 22:00:00+00:00,17973.0,15187.0,1813.0,0.0,2786.0,9,4,23,550.0
2023-09-22 23:00:00+00:00,16301.0,14185.0,1563.0,0.0,2116.0,9,4,24,485.0
2023-09-23 00:00:00+00:00,15080.0,13454.0,1068.0,0.0,1626.0,9,5,1,505.0
2023-09-23 01:00:00+00:00,14133.0,12174.0,1318.0,0.0,1959.0,9,5,2,485.0
2023-09-23 02:00:00+00:00,13553.0,11676.0,1190.0,0.0,1877.0,9,5,3,475.03
2023-09-23 03:00:00+00:00,13198.0,11694.0,1083.0,0.0,1504.0,9,5,4,472.21
2023-09-23 04:00:00+00:00,13131.0,11871.0,991.0,0.0,1260.0,9,5,5,480.0
2023-09-23 05:00:00+00:00,13161.0,11774.0,1088.0,0.0,1387.0,9,5,6,488.0
2023-09-23 06:00:00+00:00,13267.0,11698.0,1149.0,0.0,1569.0,9,5,7,489.59
2023-09-23 07:00:00+00:00,13850.0,12016.0,1084.0,0.0,1834.0,9,5,8,506.54
2023-09-23 08:00:00+00:00,14785.0,13008.0,2080.0,209.0,1777.0,9,5,9,520.0
2023-09-23 09:00:00+00:00,15366.0,13742.0,3287.0,209.0,1624.0,9,5,10,516.0
2023-09-23 10:00:00+00:00,15503.0,14683.0,4336.0,209.0,820.0,9,5,11,501.0
2023-09-23 11:00:00+00:00,15742.0,15496.0,4607.0,209.0,245.0,9,5,12,488.0
2023-09-23 12:00:00+00:00,15915.0,15327.0,5023.0,209.0,589.0,9,5,13,482.79
2023-09-23 13:00:00+00:00,15862.0,15722.0,5278.0,209.0,140.0,9,5,14,482.79
2023-09-23 14:00:00+00:00,15934.0,14953.0,5274.0,209.0,981.0,9,5,15,487.79
2023-09-23 15:00:00+00:00,15778.0,15131.0,4396.0,209.0,647.0,9,5,16,492.0
2023-09-23 16:00:00+00:00,16254.0,15300.0,3368.0,0.0,955.0,9,5,17,500.0
2023-09-23 17:00:00+00:00,16215.0,15018.0,2611.0,0.0,1198.0,9,5,18,570.0
2023-09-23 18:00:00+00:00,16338.0,14327.0,2094.0,0.0,2011.0,9,5,19,636.5
2023-09-23 19:00:00+00:00,16271.0,13568.0,1615.0,0.0,2702.0,9,5,20,699.0
2023-09-23 20:00:00+00:00,16810.0,14827.0,1708.0,0.0,1984.0,9,5,21,669.0
2023-09-23 21:00:00+00:00,16517.0,14235.0,1963.0,0.0,2282.0,9,5,22,570.0
2023-09-23 22:00:00+00:00,15341.0,12802.0,2495.0,0.0,2539.0,9,5,23,500.0
2023-09-23 23:00:00+00:00,14295.0,13239.0,2871.0,0.0,1056.0,9,5,24,475.0
2023-09-24 00:00:00+00:00,13611.0,12975.0,2895.0,0.0,636.0,9,6,1,463.09
2023-09-24 01:00:00+00:00,12970.0,12034.0,2871.0,0.0,937.0,9,6,2,450.0
2023-09-24 02:00:00+00:00,12218.0,11292.0,2798.0,0.0,926.0,9,6,3,451.0
2023-09-24 03:00:00+00:00,11526.0,10908.0,2626.0,0.0,618.0,9,6,4,460.0
2023-09-24 04:00:00+00:00,11379.0,10967.0,2312.0,0.0,412.0,9,6,5,465.0
2023-09-24 05:00:00+00:00,11421.0,10952.0,2246.0,0.0,469.0,9,6,6,451.0
2023-09-24 06:00:00+00:00,11411.0,10554.0,1832.0,0.0,857.0,9,6,7,450.0
2023-09-24 07:00:00+00:00,11628.0,10630.0,1729.0,0.0,997.0,9,6,8,467.33
2023-09-24 08:00:00+00:00,12155.0,10951.0,2344.0,0.0,1205.0,9,6,9,450.0
2023-09-24 09:00:00+00:00,12498.0,11513.0,3315.0,0.0,985.0,9,6,10,445.97
2023-09-24 10:00:00+00:00,12597.0,12063.0,4149.0,0.0,534.0,9,6,11,445.97
2023-09-24 11:00:00+00:00,12297.0,12296.0,4873.0,0.0,0.0,9,6,12,384.22
2023-09-24 12:00:00+00:00,11436.0,11402.0,6254.0,0.0,34.0,9,6,13,384.22
2023-09-24 13:00:00+00:00,11876.0,11779.0,6446.0,0.0,97.0,9,6,14,425.0
2023-09-24 14:00:00+00:00,12366.0,12266.0,5962.0,0.0,100.0,9,6,15,451.0
2023-09-24 15:00:00+00:00,11796.0,11696.0,6208.0,0.0,100.0,9,6,16,490.08
2023-09-24 16:00:00+00:00,11561.0,11260.0,5373.0,0.0,302.0,9,6,17,500.0
2023-09-24 17:00:00+00:00,12313.0,11512.0,3874.0,0.0,801.0,9,6,18,545.0
2023-09-24 18:00:00+00:00,13671.0,12538.0,1979.0,0.0,1132.0,9,6,19,620.0
2023-09-24 19:00:00+00:00,15081.0,13174.0,389.0,0.0,1908.0,9,6,20,675.0
2023-09-24 20:00:00+00:00,15817.0,14310.0,316.0,0.0,1507.0,9,6,21,650.0
2023-09-24 21:00:00+00:00,15525.0,13203.0,519.0,0.0,2322.0,9,6,22,568.0
2023-09-24 22:00:00+00:00,14597.0,12440.0,672.0,0.0,2157.0,9,6,23,500.0
2023-09-24 23:00:00+00:00,13736.0,11652.0,1097.0,0.0,2083.0,9,6,24,469.0
2023-09-25 00:00:00+00:00,12777.0,11193.0,1618.0,0.0,1583.0,9,0,1,470.0
2023-09-25 01:00:00+00:00,12539.0,12538.0,1891.0,0.0,1.0,9,0,2,456.44
2023-09-25 02:00:00+00:00,12224.0,12224.0,1904.0,0.0,0.0,9,0,3,450.0
2023-09-25 03:00:00+00:00,12098.0,12012.0,1973.0,0.0,86.0,9,0,4,450.0
2023-09-25 04:00:00+00:00,12114.0,12006.0,2411.0,0.0,107.0,9,0,5,454.89
2023-09-25 05:00:00+00:00,12569.0,12474.0,2826.0,0.0,95.0,9,0,6,480.0
2023-09-25 06:00:00+00:00,13617.0,12881.0,3296.0,0.0,736.0,9,0,7,590.0
2023-09-25 07:00:00+00:00,15819.0,14725.0,3339.0,0.0,1094.0,9,0,8,690.0
2023-09-25 08:00:00+00:00,17175.0,15751.0,4035.0,0.0,1424.0,9,0,9,670.0
2023-09-25 09:00:00+00:00,17491.0,16518.0,4574.0,0.0,973.0,9,0,10,570.0
2023-09-25 10:00:00+00:00,16615.0,16002.0,5310.0,0.0,613.0,9,0,11,500.0
2023-09-25 11:00:00+00:00,15353.0,15352.0,6884.0,501.0,1.0,9,0,12,495.08
2023-09-25 12:00:00+00:00,15063.0,15054.0,7981.0,502.0,9.0,9,0,13,495.0
2023-09-25 13:00:00+00:00,15112.0,15094.0,8097.0,502.0,18.0,9,0,14,495.08
2023-09-25 14:00:00+00:00,15810.0,15812.0,7035.0,501.0,-1.0,9,0,15,505.08
2023-09-25 15:00:00+00:00,16023.0,16023.0,5997.0,446.0,0.0,9,0,16,600.0
2023-09-25 16:00:00+00:00,16914.0,16363.0,4499.0,445.0,551.0,9,0,17,650.0
2023-09-25 17:00:00+00:00,17824.0,16813.0,2898.0,0.0,1012.0,9,0,18,748.22
2023-09-25 18:00:00+00:00,18495.0,16845.0,1656.0,0.0,1650.0,9,0,19,890.0
2023-09-25 19:00:00+00:00,19130.0,18106.0,1015.0,0.0,1025.0,9,0,20,901.0
2023-09-25 20:00:00+00:00,20100.0,20100.0,1540.0,0.0,0.0,9,0,21,880.0
2023-09-25 21:00:00+00:00,19651.0,18951.0,2033.0,0.0,700.0,9,0,22,732.15
2023-09-25 22:00:00+00:00,17775.0,15710.0,2367.0,0.0,2065.0,9,0,23,580.0
2023-09-25 23:00:00+00:00,15994.0,15114.0,2603.0,0.0,880.0,9,0,24,497.39
2023-09-26 00:00:00+00:00,14972.0,15141.0,2568.0,0.0,-169.0,9,1,1,487.22
2023-09-26 01:00:00+00:00,13969.0,14547.0,2380.0,0.0,-578.0,9,1,2,477.0
2023-09-26 02:00:00+00:00,13962.0,13919.0,1678.0,0.0,43.0,9,1,3,470.0
2023-09-26 03:00:00+00:00,14022.0,13470.0,1080.0,0.0,552.0,9,1,4,471.0
2023-09-26 04:00:00+00:00,14158.0,13392.0,778.0,0.0,766.0,9,1,5,479.22
2023-09-26 05:00:00+00:00,14462.0,13567.0,700.0,0.0,894.0,9,1,6,500.0
2023-09-26 06:00:00+00:00,15117.0,14264.0,564.0,0.0,853.0,9,1,7,677.0
2023-09-26 07:00:00+00:00,16621.0,15682.0,634.0,10.0,939.0,9,1,8,747.0
2023-09-26 08:00:00+00:00,18191.0,18192.0,1523.0,10.0,-1.0,9,1,9,697.0
2023-09-26 09:00:00+00:00,18565.0,18344.0,2809.0,10.0,221.0,9,1,10,560.0
2023-09-26 10:00:00+00:00,17717.0,17150.0,3803.0,10.0,567.0,9,1,11,486.0
2023-09-26 11:00:00+00:00,16726.0,16272.0,5092.0,10.0,453.0,9,1,12,442.0
2023-09-26 12:00:00+00:00,16391.0,16632.0,6359.0,10.0,-242.0,9,1,13,437.0
2023-09-26 13:00:00+00:00,16071.0,16064.0,7173.0,10.0,7.0,9,1,14,437.0
2023-09-26 14:00:00+00:00,15833.0,15835.0,7134.0,298.0,-2.0,9,1,15,437.0
2023-09-26 15:00:00+00:00,15854.0,15320.0,6886.0,10.0,534.0,9,1,16,481.07
2023-09-26 16:00:00+00:00,16453.0,15369.0,6010.0,8.0,1084.0,9,1,17,570.0
2023-09-26 17:00:00+00:00,17515.0,15440.0,4111.0,0.0,2076.0,9,1,18,690.0
2023-09-26 18:00:00+00:00,18439.0,16363.0,2075.0,0.0,2076.0,9,1,19,843.22
2023-09-26 19:00:00+00:00,19520.0,18930.0,891.0,86.0,590.0,9,1,20,865.95
2023-09-26 20:00:00+00:00,20290.0,20283.0,1357.0,172.0,7.0,9,1,21,812.22
2023-09-26 21:00:00+00:00,19813.0,17926.0,1968.0,65.0,1887.0,9,1,22,604.0
2023-09-26 22:00:00+00:00,18052.0,16913.0,2361.0,0.0,1139.0,9,1,23,520.0
2023-09-26 23:00:00+00:00,16126.0,15957.0,2551.0,0.0,169.0,9,1,24,441.0
2023-09-27 00:00:00+00:00,15021.0,14936.0,2427.0,0.0,85.0,9,2,1,500.0
2023-09-27 01:00:00+00:00,14369.0,14311.0,1974.0,0.0,58.0,9,2,2,485.0
2023-09-27 02:00:00+00:00,13891.0,14062.0,1892.0,0.0,-172.0,9,2,3,480.0
2023-09-27 03:00:00+00:00,13592.0,13309.0,1834.0,0.0,283.0,9,2,4,481.4
2023-09-27 04:00:00+00:00,13209.0,13311.0,1698.0,0.0,-102.0,9,2,5,485.0
2023-09-27 05:00:00+00:00,13513.0,13153.0,1449.0,0.0,360.0,9,2,6,525.0
2023-09-27 06:00:00+00:00,14389.0,13674.0,1161.0,0.0,715.0,9,2,7,706.91
2023-09-27 07:00:00+00:00,16468.0,15328.0,987.0,0.0,1140.0,9,2,8,799.39
2023-09-27 08:00:00+00:00,17800.0,17819.0,2100.0,0.0,-19.0,9,2,9,720.0
2023-09-27 09:00:00+00:00,17661.0,17755.0,3946.0,0.0,-94.0,9,2,10,565.0
2023-09-27 10:00:00+00:00,16455.0,16690.0,5829.0,0.0,-235.0,9,2,11,485.0
2023-09-27 11:00:00+00:00,15274.0,16572.0,7325.0,49.0,-1298.0,9,2,12,444.99
2023-09-27 12:00:00+00:00,15297.0,15569.0,8426.0,769.0,-272.0,9,2,13,425.0
2023-09-27 13:00:00+00:00,15141.0,15993.0,8920.0,769.0,-852.0,9,2,14,425.0
2023-09-27 14:00:00+00:00,14981.0,15200.0,9210.0,895.0,-219.0,9,2,15,449.9
2023-09-27 15:00:00+00:00,15204.0,15312.0,8984.0,823.0,-108.0,9,2,16,486.4
2023-09-27 16:00:00+00:00,16519.0,16530.0,7275.0,796.0,-11.0,9,2,17,561.0
2023-09-27 17:00:00+00:00,17894.0,16372.0,4529.0,71.0,1522.0,9,2,18,720.0
2023-09-27 18:00:00+00:00,18649.0,16663.0,2070.0,278.0,1986.0,9,2,19,850.0
2023-09-27 19:00:00+00:00,19544.0,19345.0,579.0,287.0,199.0,9,2,20,890.2
2023-09-27 20:00:00+00:00,20298.0,20291.0,1019.0,266.0,7.0,9,2,21,785.0
2023-09-27 21:00:00+00:00,19637.0,16815.0,1449.0,266.0,2821.0,9,2,22,600.0
2023-09-27 22:00:00+00:00,17958.0,15196.0,2159.0,0.0,2762.0,9,2,23,502.27
2023-09-27 23:00:00+00:00,16231.0,14778.0,2940.0,0.0,1453.0,9,2,24,450.0
2023-09-28 00:00:00+00:00,15100.0,13435.0,3450.0,0.0,1665.0,9,3,1,400.0
2023-09-28 01:00:00+00:00,14132.0,14081.0,3660.0,0.0,51.0,9,3,2,370.0
2023-09-28 02:00:00+00:00,13622.0,14057.0,3524.0,0.0,-435.0,9,3,3,356.0
2023-09-28 03:00:00+00:00,13399.0,13775.0,3677.0,0.0,-375.0,9,3,4,356.0
2023-09-28 04:00:00+00:00,13402.0,13782.0,3532.0,0.0,-379.0,9,3,5,372.0
2023-09-28 05:00:00+00:00,13684.0,14032.0,3227.0,0.0,-348.0,9,3,6,410.0
2023-09-28 06:00:00+00:00,14394.0,14203.0,3393.0,0.0,190.0,9,3,7,520.0
2023-09-28 07:00:00+00:00,16491.0,16574.0,3702.0,0.0,-82.0,9,3,8,560.0
2023-09-28 08:00:00+00:00,17665.0,17660.0,5001.0,221.0,5.0,9,3,9,563.0
2023-09-28 09:00:00+00:00,17325.0,18474.0,6765.0,221.0,-1148.0,9,3,10,488.45
2023-09-28 10:00:00+00:00,16215.0,18308.0,7167.0,221.0,-2093.0,9,3,11,410.0
2023-09-28 11:00:00+00:00,15147.0,16733.0,8234.0,567.0,-1586.0,9,3,12,360.0
2023-09-28 12:00:00+00:00,14785.0,16508.0,9343.0,714.0,-1723.0,9,3,13,322.0
2023-09-28 13:00:00+00:00,15015.0,16062.0,9852.0,714.0,-1048.0,9,3,14,325.0
2023-09-28 14:00:00+00:00,14997.0,16082.0,9793.0,714.0,-1084.0,9,3,15,350.0
2023-09-28 15:00:00+00:00,15166.0,16077.0,9329.0,714.0,-911.0,9,3,16,426.0
2023-09-28 16:00:00+00:00,16401.0,16411.0,7775.0,714.0,-11.0,9,3,17,521.92
2023-09-28 17:00:00+00:00,17564.0,16632.0,5384.0,221.0,931.0,9,3,18,687.79
2023-09-28 18:00:00+00:00,18570.0,16635.0,2700.0,221.0,1935.0,9,3,19,789.83
2023-09-28 19:00:00+00:00,19546.0,19045.0,1425.0,0.0,500.0,9,3,20,861.0
2023-09-28 20:00:00+00:00,20364.0,20357.0,1749.0,0.0,7.0,9,3,21,750.0
2023-09-28 21:00:00+00:00,19957.0,18040.0,2098.0,0.0,1917.0,9,3,22,620.0
2023-09-28 22:00:00+00:00,17811.0,15747.0,2407.0,0.0,2064.0,9,3,23,530.39
2023-09-28 23:00:00+00:00,16282.0,15574.0,2704.0,0.0,707.0,9,3,24,475.0
2023-09-29 00:00:00+00:00,15354.0,16151.0,2781.0,0.0,-797.0,9,4,1,474.26
