Time,Prognozowane zapotrzebowanie sieci,Przewidywana generacja JW i magazynów energii wiadcz¹cych us³ugi bilansuj¹ce w ramach RB (3) - (9),Prognozowana generacja JW i magazynów energii nie wiadcz¹cych us³ug bilansuj¹cych w ramach RB,Prognozowana sumaryczna generacja róde³ wiatrowych,Prognozowana sumaryczna generacja róde³ fotowoltaicznych,Planowane saldo wymiany miêdzysystemowej,Prognozowana wielkoæ niedyspozycyjnoci wynikaj¹ca z ograniczeñ sieciowych wystêpuj¹cych w sieci przesy³owej oraz sieci dystrybucyjnej w zakresie dostarczania energii elektrycznej,Prognozowana wielkoæ niedyspozycyjnoci wynikaj¹cych z warunków eksploatacyjnych JW wiadcz¹cych us³ugi bilansuj¹ce w ramach RB,da1_price,day_of_week,month,hour
2022-11-26 10:00:00+00:00,19080,14859,4315,356,472,-94,0,0.0,1383.0,5,11,10
2022-11-26 11:00:00+00:00,19509,14528,4364,339,621,617,0,0.0,1400.0,5,11,11
2022-11-26 12:00:00+00:00,19908,14727,4343,324,625,838,0,0.0,1379.9,5,11,12
2022-11-26 13:00:00+00:00,19917,14819,4265,298,528,834,0,0.0,1379.9,5,11,13
2022-11-26 14:00:00+00:00,19788,14622,4165,206,346,1000,0,0.0,1387.63,5,11,14
2022-11-26 15:00:00+00:00,19429,14588,4113,237,121,729,0,0.0,1405.0,5,11,15
2022-11-26 16:00:00+00:00,19508,15009,4094,254,2,405,0,0.0,1410.0,5,11,16
2022-11-26 17:00:00+00:00,19977,15503,4239,308,0,235,0,0.0,1450.0,5,11,17
2022-11-26 18:00:00+00:00,19950,15765,4285,317,0,-100,0,0.0,1407.79,5,11,18
2022-11-26 19:00:00+00:00,19590,15335,4180,286,0,75,0,0.0,1350.0,5,11,19
2022-11-26 20:00:00+00:00,19204,15106,4134,280,0,-36,0,0.0,1190.0,5,11,20
2022-11-26 21:00:00+00:00,18446,14458,3989,271,0,-2,0,0.0,1040.0,5,11,21
2022-11-26 22:00:00+00:00,17469,13637,3912,272,0,-80,0,0.0,961.76,5,11,22
2022-11-26 23:00:00+00:00,16416,12668,3815,259,0,-67,0,0.0,900.0,5,11,23
2022-11-27 00:00:00+00:00,15625,11438,3779,251,0,409,0,0.0,867.08,6,11,0
2022-11-27 01:00:00+00:00,15259,10243,3752,247,0,1264,0,0.0,820.0,6,11,1
2022-11-27 02:00:00+00:00,14950,10629,3800,282,0,521,0,0.0,773.0,6,11,2
2022-11-27 03:00:00+00:00,14562,10567,3864,349,0,131,0,0.0,724.58,6,11,3
2022-11-27 04:00:00+00:00,14503,10612,3783,359,0,109,0,0.0,724.58,6,11,4
2022-11-27 05:00:00+00:00,14590,10867,3739,314,0,-16,0,0.0,762.2,6,11,5
2022-11-27 06:00:00+00:00,14707,10693,3696,257,0,318,0,0.0,820.0,6,11,6
2022-11-27 07:00:00+00:00,15082,10637,3688,212,0,757,0,0.0,850.0,6,11,7
2022-11-27 08:00:00+00:00,14851,10737,3690,198,17,423,0,0.0,910.0,6,11,8
2022-11-27 09:00:00+00:00,15417,11639,3796,228,192,-18,178,0.0,957.12,6,11,9
2022-11-27 10:00:00+00:00,16215,12351,3891,225,386,-27,178,0.0,966.82,6,11,10
2022-11-27 11:00:00+00:00,16813,12913,3938,190,583,-38,178,0.0,977.59,6,11,11
2022-11-27 12:00:00+00:00,16890,12916,3997,162,806,-23,178,0.0,991.82,6,11,12
2022-11-27 13:00:00+00:00,17157,13158,4029,147,899,-30,178,0.0,1019.0,6,11,13
2022-11-27 14:00:00+00:00,17458,13441,3952,136,745,65,178,0.0,1030.0,6,11,14
2022-11-27 15:00:00+00:00,17350,13556,3832,151,418,-39,178,0.0,1046.76,6,11,15
2022-11-27 16:00:00+00:00,17501,13517,3764,213,27,220,0,0.0,1050.0,6,11,16
2022-11-27 17:00:00+00:00,18037,13357,3963,383,0,717,0,0.0,1050.0,6,11,17
2022-11-27 18:00:00+00:00,18229,13756,4269,644,0,204,0,0.0,1050.0,6,11,18
2022-11-27 19:00:00+00:00,18303,13612,4398,772,0,292,0,0.0,1050.0,6,11,19
2022-11-27 20:00:00+00:00,18312,13571,4447,878,0,294,0,0.0,968.63,6,11,20
2022-11-27 21:00:00+00:00,17747,13288,4506,957,0,-48,0,0.0,940.0,6,11,21
2022-11-27 22:00:00+00:00,17056,12381,4366,843,0,309,0,0.0,850.9,6,11,22
2022-11-27 23:00:00+00:00,16426,12180,4423,915,0,-177,0,0.0,731.06,6,11,23
2022-11-28 00:00:00+00:00,15802,11056,4469,985,0,277,0,0.0,769.0,0,11,0
2022-11-28 01:00:00+00:00,15233,10627,4612,1107,0,-6,0,0.0,765.0,0,11,1
2022-11-28 02:00:00+00:00,14854,9864,4880,1384,0,110,0,0.0,749.9,0,11,2
2022-11-28 03:00:00+00:00,14794,9817,4843,1407,0,134,0,0.0,750.0,0,11,3
2022-11-28 04:00:00+00:00,14974,9961,4957,1492,0,56,0,0.0,779.9,0,11,4
2022-11-28 05:00:00+00:00,15457,10503,4898,1362,0,56,0,0.0,800.0,0,11,5
2022-11-28 06:00:00+00:00,16388,11576,5109,1562,0,-297,0,0.0,987.63,0,11,6
2022-11-28 07:00:00+00:00,18795,13327,5561,1914,0,-93,0,0.0,1019.0,0,11,7
2022-11-28 08:00:00+00:00,20790,15069,5823,2057,65,-102,0,0.0,1089.47,0,11,8
2022-11-28 09:00:00+00:00,21628,15704,6030,2039,762,-105,0,0.0,1100.0,0,11,9
2022-11-28 10:00:00+00:00,21594,15463,6236,1941,1434,-105,0,0.0,1065.39,0,11,10
2022-11-28 11:00:00+00:00,21438,15441,6104,1666,1681,-107,0,0.0,1055.6,0,11,11
2022-11-28 12:00:00+00:00,21588,15428,6066,1626,1853,93,0,0.0,1086.47,0,11,12
2022-11-28 13:00:00+00:00,21761,15604,6063,1704,1669,94,0,0.0,1111.01,0,11,13
2022-11-28 14:00:00+00:00,22085,15979,6016,1810,1273,90,0,0.0,1105.83,0,11,14
2022-11-28 15:00:00+00:00,22092,16206,5990,1993,698,-104,0,0.0,1128.16,0,11,15
2022-11-28 16:00:00+00:00,22550,16573,6086,2260,84,-109,0,0.0,1180.83,0,11,16
2022-11-28 17:00:00+00:00,23181,16801,6491,2635,0,-111,0,0.0,1135.55,0,11,17
2022-11-28 18:00:00+00:00,22865,16030,6942,3078,0,-106,0,0.0,1055.75,0,11,18
2022-11-28 19:00:00+00:00,22458,15608,6956,3219,0,-106,0,0.0,1030.28,0,11,19
2022-11-28 20:00:00+00:00,22405,15435,7075,3282,0,-105,0,0.0,952.13,0,11,20
2022-11-28 21:00:00+00:00,21865,14935,7031,3305,0,-101,0,0.0,812.0,0,11,21
2022-11-28 22:00:00+00:00,20545,13827,6813,3126,0,-95,201,0.0,870.0,0,11,22
2022-11-28 23:00:00+00:00,18938,12316,6718,3059,0,-96,0,0.0,799.9,0,11,23
2022-11-29 00:00:00+00:00,17637,11667,6744,3100,0,-774,0,0.0,780.0,1,11,0
2022-11-29 01:00:00+00:00,16764,10223,6781,3068,0,-240,0,0.0,759.0,1,11,1
2022-11-29 02:00:00+00:00,16370,10241,6707,3012,0,-578,0,0.0,759.0,1,11,2
2022-11-29 03:00:00+00:00,16186,10373,6667,2962,0,-855,0,0.0,759.0,1,11,3
2022-11-29 04:00:00+00:00,16447,10642,6439,2737,0,-635,0,0.0,769.0,1,11,4
2022-11-29 05:00:00+00:00,16797,10476,6410,2705,0,-89,0,0.0,835.0,1,11,5
2022-11-29 06:00:00+00:00,17735,11436,6392,2676,0,-94,0,0.0,961.78,1,11,6
2022-11-29 07:00:00+00:00,19482,13181,6403,2633,0,-103,0,0.0,990.0,1,11,7
2022-11-29 08:00:00+00:00,21248,14718,6632,2710,88,-102,0,0.0,1054.29,1,11,8
2022-11-29 09:00:00+00:00,22331,15645,6793,2639,653,-107,0,0.0,1076.32,1,11,9
2022-11-29 10:00:00+00:00,22668,16095,6681,2459,807,-108,0,0.0,1019.0,1,11,10
2022-11-29 11:00:00+00:00,21835,15325,6619,2255,1200,-109,62,0.0,1057.74,1,11,11
2022-11-29 12:00:00+00:00,22181,15829,6461,2058,1327,-108,0,0.0,1106.3,1,11,12
2022-11-29 13:00:00+00:00,22564,16572,6099,1880,969,-107,4,0.0,1173.0,1,11,13
2022-11-29 14:00:00+00:00,22621,16733,5999,1882,631,-111,17,0.0,1182.07,1,11,14
2022-11-29 15:00:00+00:00,22512,16595,6023,1871,508,-106,17,0.0,1200.0,1,11,15
2022-11-29 16:00:00+00:00,22778,16962,5996,2013,80,-180,17,0.0,1234.9,1,11,16
2022-11-29 17:00:00+00:00,23287,17679,5875,1790,0,-267,17,0.0,1204.9,1,11,17
2022-11-29 18:00:00+00:00,23144,17319,5931,1843,0,-106,17,0.0,1182.38,1,11,18
2022-11-29 19:00:00+00:00,22668,17045,5727,1769,0,-105,17,0.0,1148.33,1,11,19
2022-11-29 20:00:00+00:00,22521,16971,5654,1661,0,-104,17,0.0,1019.0,1,11,20
2022-11-29 21:00:00+00:00,21885,16569,5415,1519,0,-100,17,0.0,949.94,1,11,21
2022-11-29 22:00:00+00:00,20627,15509,5212,1398,0,-94,17,0.0,949.94,1,11,22
2022-11-29 23:00:00+00:00,19245,14284,5152,1399,0,-192,17,0.0,835.0,1,11,23
2022-11-30 00:00:00+00:00,17949,13038,5087,1316,0,-176,17,0.0,845.0,2,11,0
2022-11-30 01:00:00+00:00,16865,12078,4985,1196,0,-198,0,0.0,825.0,2,11,1
2022-11-30 02:00:00+00:00,16156,11952,4919,1140,0,-715,0,0.0,825.0,2,11,2
2022-11-30 03:00:00+00:00,15894,12065,4933,1106,0,-1104,0,0.0,825.0,2,11,3
2022-11-30 04:00:00+00:00,16084,12163,4909,1070,0,-988,0,0.0,835.0,2,11,4
2022-11-30 05:00:00+00:00,16521,12016,4896,1054,0,-391,0,0.0,880.0,2,11,5
2022-11-30 06:00:00+00:00,17256,12457,4895,1053,0,-95,0,0.0,967.0,2,11,6
2022-11-30 07:00:00+00:00,19657,14843,4918,1003,0,-104,0,0.0,1003.44,2,11,7
2022-11-30 08:00:00+00:00,21594,16649,5049,1015,7,-104,25,0.0,1115.58,2,11,8
2022-11-30 09:00:00+00:00,22510,17510,5107,977,249,-107,25,0.0,1148.89,2,11,9
2022-11-30 10:00:00+00:00,22665,17586,5187,927,540,-108,25,0.0,1096.97,2,11,10
2022-11-30 11:00:00+00:00,22645,17577,5178,898,696,-109,25,0.0,1133.11,2,11,11
2022-11-30 12:00:00+00:00,22865,17801,5172,835,810,-108,0,0.0,1150.0,2,11,12
2022-11-30 13:00:00+00:00,22853,17826,5114,811,725,-87,0,0.0,1178.56,2,11,13
2022-11-30 14:00:00+00:00,23393,18278,5023,816,409,91,0,0.0,1188.0,2,11,14
2022-11-30 15:00:00+00:00,23129,18016,5005,842,251,108,0,0.0,1194.9,2,11,15
2022-11-30 16:00:00+00:00,23153,18014,5050,920,23,89,0,0.0,1211.23,2,11,16
2022-11-30 17:00:00+00:00,23534,18200,5239,1025,0,95,0,0.0,1190.49,2,11,17
2022-11-30 18:00:00+00:00,23430,18352,5185,1084,0,-107,0,0.0,1147.6,2,11,18
2022-11-30 19:00:00+00:00,22842,17721,5225,1141,0,-104,0,0.0,1112.65,2,11,19
2022-11-30 20:00:00+00:00,22691,17565,5229,1129,0,-104,0,0.0,999.0,2,11,20
2022-11-30 21:00:00+00:00,22021,17043,5078,1093,0,-100,0,0.0,920.0,2,11,21
2022-11-30 22:00:00+00:00,20458,15659,4893,990,0,-94,0,0.0,914.0,2,11,22
2022-11-30 23:00:00+00:00,19031,14333,4793,895,0,-95,0,0.0,835.0,2,11,23
2022-12-01 00:00:00+00:00,17848,13195,4742,806,0,-88,0,0.0,880.0,3,12,0
2022-12-01 01:00:00+00:00,17533,13165,4660,742,0,-292,0,0.0,843.0,3,12,1
2022-12-01 02:00:00+00:00,17211,12875,4628,722,0,-292,0,0.0,843.0,3,12,2
2022-12-01 03:00:00+00:00,16955,12757,4631,734,0,-433,0,0.0,850.0,3,12,3
2022-12-01 04:00:00+00:00,17043,12702,4632,740,0,-291,0,0.0,880.0,3,12,4
2022-12-01 05:00:00+00:00,17394,13075,4610,720,0,-290,0,0.0,976.6,3,12,5
2022-12-01 06:00:00+00:00,18099,13594,4600,693,0,-95,0,0.0,979.71,3,12,6
2022-12-01 07:00:00+00:00,19908,15405,4632,629,0,-129,0,0.0,1048.28,3,12,7
2022-12-01 08:00:00+00:00,21621,17069,4657,542,3,-105,0,0.0,1206.43,3,12,8
2022-12-01 09:00:00+00:00,22559,18111,4555,366,129,-107,0,0.0,1228.48,3,12,9
2022-12-01 10:00:00+00:00,22880,18308,4692,318,363,-119,0,0.0,1206.83,3,12,10
2022-12-01 11:00:00+00:00,22677,18061,4726,263,548,-110,0,0.0,1217.22,3,12,11
2022-12-01 12:00:00+00:00,22950,18315,4731,215,636,-96,0,0.0,1246.69,3,12,12
2022-12-01 13:00:00+00:00,23200,18682,4627,183,447,-109,0,0.0,1255.25,3,12,13
2022-12-01 14:00:00+00:00,23449,18900,4657,258,324,-108,0,0.0,1245.25,3,12,14
2022-12-01 15:00:00+00:00,23284,18725,4665,316,158,-107,0,0.0,1250.25,3,12,15
2022-12-01 16:00:00+00:00,23273,18718,4667,381,7,-113,0,0.0,1295.25,3,12,16
2022-12-01 17:00:00+00:00,23559,18807,4866,470,0,-114,0,0.0,1260.25,3,12,17
2022-12-01 18:00:00+00:00,23434,18695,4846,522,0,-107,0,0.0,1250.0,3,12,18
2022-12-01 19:00:00+00:00,23001,18384,4723,543,0,-105,0,0.0,1205.52,3,12,19
2022-12-01 20:00:00+00:00,22831,18262,4674,501,0,-105,0,0.0,1053.68,3,12,20
2022-12-01 21:00:00+00:00,22159,17779,4481,477,0,-101,0,0.0,970.29,3,12,21
2022-12-01 22:00:00+00:00,20672,16441,4326,427,0,-95,0,0.0,973.32,3,12,22
2022-12-01 23:00:00+00:00,19353,15169,4280,405,0,-96,0,0.0,884.0,3,12,23
2022-12-02 00:00:00+00:00,18433,14233,4288,419,0,-89,0,0.0,840.0,4,12,0
2022-12-02 01:00:00+00:00,17448,13316,4320,444,0,-188,0,0.0,843.0,4,12,1
2022-12-02 02:00:00+00:00,17004,13229,4360,483,0,-585,0,0.0,948.0,4,12,2
2022-12-02 03:00:00+00:00,16737,13348,4412,503,0,-1023,0,0.0,900.0,4,12,3
2022-12-02 04:00:00+00:00,16814,13176,4419,514,0,-780,0,0.0,833.0,4,12,4
2022-12-02 05:00:00+00:00,17164,12949,4409,539,0,-193,0,0.0,978.95,4,12,5
2022-12-02 06:00:00+00:00,17720,13281,4533,637,0,-93,0,0.0,988.22,4,12,6
2022-12-02 07:00:00+00:00,19809,15153,4758,803,0,-102,0,0.0,1041.61,4,12,7
2022-12-02 08:00:00+00:00,22014,17241,4877,875,2,-104,0,0.0,1151.4,4,12,8
2022-12-02 09:00:00+00:00,22951,18050,5007,931,206,-107,0,0.0,1165.96,4,12,9
2022-12-02 10:00:00+00:00,23137,18086,5158,932,474,-108,0,0.0,1135.0,4,12,10
2022-12-02 11:00:00+00:00,23122,18287,4944,720,553,-109,0,0.0,1143.84,4,12,11
2022-12-02 12:00:00+00:00,23471,18304,4876,693,593,291,0,0.0,1150.32,4,12,12
2022-12-02 13:00:00+00:00,23449,18296,4861,699,515,292,0,0.0,1173.6,4,12,13
2022-12-02 14:00:00+00:00,23683,18579,4817,733,360,287,0,0.0,1178.0,4,12,14
2022-12-02 15:00:00+00:00,23541,18590,4857,825,173,94,0,0.0,1180.29,4,12,15
2022-12-02 16:00:00+00:00,23773,18813,4872,913,6,89,0,0.0,1205.3,4,12,16
2022-12-02 17:00:00+00:00,24138,18961,5091,1012,0,86,0,0.0,1180.29,4,12,17
2022-12-02 18:00:00+00:00,23862,18571,5198,1061,0,93,0,0.0,1149.0,4,12,18
2022-12-02 19:00:00+00:00,23356,18399,5042,1017,0,-85,0,0.0,1126.23,4,12,19
2022-12-02 20:00:00+00:00,23013,18125,4992,974,0,-104,0,0.0,1017.32,4,12,20
2022-12-02 21:00:00+00:00,22344,17609,4836,860,0,-102,0,0.0,880.3,4,12,21
2022-12-02 22:00:00+00:00,20843,16326,4588,823,0,-72,0,0.0,950.0,4,12,22
2022-12-02 23:00:00+00:00,19402,14878,4617,802,0,-93,0,0.0,866.0,4,12,23
2022-12-03 00:00:00+00:00,18102,14179,4563,790,0,-640,0,0.0,870.0,5,12,0
2022-12-03 01:00:00+00:00,16889,12493,4478,777,0,-82,0,0.0,850.0,5,12,1
2022-12-03 02:00:00+00:00,16540,12321,4469,774,0,-249,0,0.0,979.08,5,12,2
2022-12-03 03:00:00+00:00,16602,12952,4466,779,0,-816,0,0.0,979.08,5,12,3
2022-12-03 04:00:00+00:00,16732,13118,4479,799,0,-864,0,0.0,979.08,5,12,4
2022-12-03 05:00:00+00:00,16714,12872,4530,850,0,-689,0,0.0,848.6,5,12,5
2022-12-03 06:00:00+00:00,17101,12676,4537,853,0,-112,0,0.0,848.6,5,12,6
2022-12-03 07:00:00+00:00,17876,13505,4456,783,0,-85,0,0.0,979.08,5,12,7
2022-12-03 08:00:00+00:00,18215,13844,4463,766,15,-91,0,0.0,1061.47,5,12,8
2022-12-03 09:00:00+00:00,19028,14665,4460,693,172,-96,0,0.0,1136.59,5,12,9
2022-12-03 10:00:00+00:00,19721,15293,4521,642,412,-93,0,0.0,1185.23,5,12,10
2022-12-03 11:00:00+00:00,20267,15837,4526,598,539,-96,0,0.0,1188.81,5,12,11
2022-12-03 12:00:00+00:00,20523,16188,4432,435,665,-97,0,0.0,1187.83,5,12,12
2022-12-03 13:00:00+00:00,20564,16251,4411,414,636,-99,0,0.0,1188.81,5,12,13
2022-12-03 14:00:00+00:00,20615,16352,4362,413,517,-99,0,0.0,1176.51,5,12,14
2022-12-03 15:00:00+00:00,20162,15952,4309,459,290,-99,0,0.0,1185.23,5,12,15
2022-12-03 16:00:00+00:00,20341,16105,4337,587,25,-101,0,0.0,1199.16,5,12,16
2022-12-03 17:00:00+00:00,20745,16168,4679,896,0,-101,0,0.0,1188.81,5,12,17
2022-12-03 18:00:00+00:00,20621,15899,4819,1009,0,-98,0,0.0,1140.62,5,12,18
2022-12-03 19:00:00+00:00,20198,15761,4862,1080,0,-425,0,0.0,1098.41,5,12,19
2022-12-03 20:00:00+00:00,19796,15273,4873,1131,0,-350,0,0.0,1002.38,5,12,20
2022-12-03 21:00:00+00:00,19144,14625,4612,869,0,-94,0,0.0,869.33,5,12,21
2022-12-03 22:00:00+00:00,18181,13650,4619,881,0,-87,0,0.0,778.1,5,12,22
2022-12-03 23:00:00+00:00,17131,12922,4613,914,0,-404,0,0.0,790.0,5,12,23
2022-12-04 00:00:00+00:00,16063,11966,4698,990,0,-601,0,0.0,574.0,6,12,0
2022-12-04 01:00:00+00:00,15020,10420,4881,1357,0,-281,0,0.0,484.47,6,12,1
2022-12-04 02:00:00+00:00,14626,10344,4888,1373,0,-606,0,0.0,510.63,6,12,2
2022-12-04 03:00:00+00:00,14163,10375,4953,1482,0,-1164,0,0.0,510.63,6,12,3
2022-12-04 04:00:00+00:00,14084,10086,5104,1637,0,-1106,0,0.0,510.63,6,12,4
2022-12-04 05:00:00+00:00,14091,10242,5217,1750,0,-1368,0,0.0,510.63,6,12,5
2022-12-04 06:00:00+00:00,14272,10136,5385,1935,0,-1249,0,0.0,519.58,6,12,6
2022-12-04 07:00:00+00:00,14786,11039,5482,2024,0,-1734,0,0.0,519.58,6,12,7
2022-12-04 08:00:00+00:00,15107,10578,5573,2079,29,-1044,0,0.0,681.81,6,12,8
2022-12-04 09:00:00+00:00,15303,11660,5707,2103,428,-2063,0,0.0,760.0,6,12,9
2022-12-04 10:00:00+00:00,16507,12072,5908,2082,889,-1473,0,0.0,830.0,6,12,10
2022-12-04 11:00:00+00:00,16995,12201,5992,2000,1190,-1199,0,0.0,860.0,6,12,11
2022-12-04 12:00:00+00:00,17358,12183,5868,1892,1155,-693,0,0.0,735.73,6,12,12
2022-12-04 13:00:00+00:00,17515,12183,5784,1846,1116,-451,0,0.0,858.0,6,12,13
2022-12-04 14:00:00+00:00,17672,12093,5822,1934,926,-243,0,0.0,830.0,6,12,14
2022-12-04 15:00:00+00:00,17704,11892,5925,2141,570,-113,0,0.0,802.5,6,12,15
2022-12-04 16:00:00+00:00,17650,11571,6176,2615,67,-97,0,0.0,865.0,6,12,16
2022-12-04 17:00:00+00:00,18333,11895,6535,2970,0,-97,0,0.0,858.0,6,12,17
2022-12-04 18:00:00+00:00,18146,11476,6763,3176,0,-94,0,0.0,858.0,6,12,18
2022-12-04 19:00:00+00:00,17952,11334,6712,3138,0,-94,0,0.0,850.0,6,12,19
2022-12-04 20:00:00+00:00,18252,12008,6338,2780,0,-95,0,0.0,785.0,6,12,20
2022-12-04 21:00:00+00:00,17881,11697,6277,2758,0,-93,0,0.0,710.0,6,12,21
2022-12-04 22:00:00+00:00,17087,11123,6379,2848,0,-415,0,0.0,770.0,6,12,22
2022-12-04 23:00:00+00:00,16622,11181,6521,2995,0,-1080,0,0.0,580.0,6,12,23
2022-12-05 00:00:00+00:00,15757,10483,6581,3052,0,-1307,0,0.0,647.0,0,12,0
2022-12-05 01:00:00+00:00,14814,10728,6450,3003,0,-2364,0,0.0,657.89,0,12,1
2022-12-05 02:00:00+00:00,14589,9915,6380,2973,0,-1705,0,0.0,633.0,0,12,2
2022-12-05 03:00:00+00:00,14602,10008,6313,2926,0,-1719,0,0.0,657.89,0,12,3
2022-12-05 04:00:00+00:00,14611,9681,6475,3043,0,-1546,0,0.0,692.0,0,12,4
2022-12-05 05:00:00+00:00,15030,9848,6565,3115,0,-1384,0,0.0,550.0,0,12,5
2022-12-05 06:00:00+00:00,16284,9858,6496,3004,0,-70,0,0.0,930.0,0,12,6
2022-12-05 07:00:00+00:00,18935,12529,6509,2891,0,-104,0,0.0,999.79,0,12,7
2022-12-05 08:00:00+00:00,20780,14794,6103,2390,22,-117,0,0.0,1077.44,0,12,8
2022-12-05 09:00:00+00:00,21860,16119,5850,2028,256,-109,0,0.0,1105.14,0,12,9
2022-12-05 10:00:00+00:00,22277,16567,5817,1880,486,-107,0,0.0,1090.84,0,12,10
2022-12-05 11:00:00+00:00,22141,16498,5752,1731,712,-109,0,0.0,1117.07,0,12,11
2022-12-05 12:00:00+00:00,22344,16764,5689,1567,956,-108,0,0.0,1147.38,0,12,12
2022-12-05 13:00:00+00:00,22628,18057,4680,710,703,-109,0,0.0,1148.84,0,12,13
2022-12-05 14:00:00+00:00,22817,17848,5080,1199,530,-111,0,0.0,1154.26,0,12,14
2022-12-05 15:00:00+00:00,22581,17792,4895,1125,271,-107,0,0.0,1180.0,0,12,15
2022-12-05 16:00:00+00:00,22689,18100,4702,1013,24,-112,0,0.0,1178.24,0,12,16
2022-12-05 17:00:00+00:00,23340,18656,4799,987,0,-115,0,0.0,1154.94,0,12,17
2022-12-05 18:00:00+00:00,23226,18597,4736,906,0,-108,0,0.0,1147.38,0,12,18
2022-12-05 19:00:00+00:00,22800,18415,4491,793,0,-106,0,0.0,1110.0,0,12,19
2022-12-05 20:00:00+00:00,22410,18075,4441,759,0,-106,0,0.0,1016.69,0,12,20
2022-12-05 21:00:00+00:00,21679,17428,4353,680,0,-102,0,0.0,870.0,0,12,21
2022-12-05 22:00:00+00:00,20462,16308,4249,593,0,-95,0,0.0,939.0,0,12,22
2022-12-05 23:00:00+00:00,18976,14937,4136,524,0,-97,0,0.0,835.0,0,12,23
2022-12-06 00:00:00+00:00,17703,13952,4083,490,0,-332,0,0.0,889.0,1,12,0
2022-12-06 01:00:00+00:00,16865,13366,3837,314,0,-338,0,0.0,890.0,1,12,1
2022-12-06 02:00:00+00:00,16403,13627,3785,252,0,-1009,0,0.0,855.0,1,12,2
2022-12-06 03:00:00+00:00,16197,13627,3933,420,0,-1363,0,0.0,855.0,1,12,3
2022-12-06 04:00:00+00:00,16318,13486,3946,405,0,-1114,0,0.0,895.0,1,12,4
2022-12-06 05:00:00+00:00,16659,13583,3935,373,0,-860,0,0.0,987.73,1,12,5
2022-12-06 06:00:00+00:00,17397,13480,3929,360,0,-13,0,0.0,989.74,1,12,6
2022-12-06 07:00:00+00:00,19675,15752,3929,326,0,-5,0,0.0,1054.8,1,12,7
2022-12-06 08:00:00+00:00,21777,17760,4051,334,0,-34,0,0.0,1170.0,1,12,8
2022-12-06 09:00:00+00:00,22607,18460,4126,341,52,20,0,0.0,1224.08,1,12,9
2022-12-06 10:00:00+00:00,22945,18724,4231,352,145,-9,0,0.0,1217.65,1,12,10
2022-12-06 11:00:00+00:00,22785,18551,4265,312,224,-31,0,0.0,1239.19,1,12,11
2022-12-06 12:00:00+00:00,22976,18675,4331,309,266,-31,0,0.0,1240.0,1,12,12
2022-12-06 13:00:00+00:00,22989,18654,4362,320,230,-27,0,0.0,1245.05,1,12,13
2022-12-06 14:00:00+00:00,23299,18900,4426,337,147,-27,0,0.0,1233.99,1,12,14
2022-12-06 15:00:00+00:00,23125,18795,4333,384,66,-3,0,0.0,1225.0,1,12,15
2022-12-06 16:00:00+00:00,22906,18439,4494,461,0,-27,0,0.0,1248.29,1,12,16
2022-12-06 17:00:00+00:00,23155,18530,4652,545,0,-27,0,0.0,1190.0,1,12,17
2022-12-06 18:00:00+00:00,22931,18321,4637,637,0,-26,0,0.0,1140.0,1,12,18
2022-12-06 19:00:00+00:00,22463,17780,4709,723,0,-27,0,0.0,1106.13,1,12,19
2022-12-06 20:00:00+00:00,22299,17528,4796,817,0,-26,0,0.0,1014.66,1,12,20
2022-12-06 21:00:00+00:00,21891,17064,4854,911,0,-27,0,0.0,850.0,1,12,21
2022-12-06 22:00:00+00:00,20483,15875,4627,998,0,-20,0,0.0,930.0,1,12,22
2022-12-06 23:00:00+00:00,18954,14558,4664,1073,0,-269,0,0.0,825.0,1,12,23
2022-12-07 00:00:00+00:00,17686,13318,4699,1175,0,-332,0,0.0,835.2,2,12,0
2022-12-07 01:00:00+00:00,16700,12331,4713,1253,0,-344,0,0.0,835.2,2,12,1
2022-12-07 02:00:00+00:00,16277,12507,4989,1498,0,-1219,0,0.0,814.99,2,12,2
2022-12-07 03:00:00+00:00,16214,12558,5181,1692,0,-1525,0,0.0,820.0,2,12,3
2022-12-07 04:00:00+00:00,16265,12338,5379,1879,0,-1452,0,0.0,839.0,2,12,4
2022-12-07 05:00:00+00:00,16763,12362,5532,1994,0,-1130,0,0.0,790.0,2,12,5
2022-12-07 06:00:00+00:00,17465,11898,5661,2098,0,-94,0,0.0,825.0,2,12,6
2022-12-07 07:00:00+00:00,19705,14034,5773,2212,0,-103,0,0.0,850.0,2,12,7
2022-12-07 08:00:00+00:00,21631,15568,6169,2485,1,-105,0,0.0,1000.0,2,12,8
2022-12-07 09:00:00+00:00,22475,16190,6392,2689,105,-107,0,0.0,1017.7,2,12,9
2022-12-07 10:00:00+00:00,22662,16137,6633,2849,289,-108,0,0.0,998.89,2,12,10
2022-12-07 11:00:00+00:00,22660,16028,6741,2987,427,-109,0,0.0,998.89,2,12,11
2022-12-07 12:00:00+00:00,22896,16081,6924,3133,558,-109,0,0.0,1000.0,2,12,12
2022-12-07 13:00:00+00:00,22992,16005,7094,3293,598,-107,0,0.0,998.89,2,12,13
2022-12-07 14:00:00+00:00,23158,16039,7230,3459,484,-111,0,0.0,909.0,2,12,14
2022-12-07 15:00:00+00:00,22891,15903,7095,3440,225,-106,0,0.0,850.0,2,12,15
2022-12-07 16:00:00+00:00,22961,15879,7194,3611,16,-112,0,0.0,920.0,2,12,16
2022-12-07 17:00:00+00:00,23197,16153,7158,3585,0,-115,0,0.0,827.0,2,12,17
